# OMROP CM input data for ML training
       1242.869,        263.878,        116.105,        110.032,         92.487,         75.733,         58.586,         43.762,         40.270,         38.911,         37.653,         36.640,         35.605,         35.428,         31.690,         24.297,         19.002,         18.915,         15.211,         13.033,         10.345,         10.024,          9.982,          9.867,          8.687,          7.593,          7.499,          7.304,          6.886,          2.634,          2.545,          2.532,          2.494,         -1.146,         -1.133,         -1.122,         -1.118,         -0.913,         -0.753,         -0.734,         -0.688,         -0.687,         -0.571,         -0.563,         -0.559,         -0.548,         -0.504,         -0.380,         -0.362,         -0.353,         -0.327,         -0.196,         -0.179,         -0.170,         -0.166,         -0.148,         -0.080,         -0.071,         -0.068,         -0.042,          0.012,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,         -0.851

       1352.692,        266.952,        114.953,        109.069,         91.620,         75.280,         58.205,         44.148,         40.342,         38.866,         37.476,         36.844,         35.376,         35.049,         31.654,         24.263,         19.174,         19.019,         15.392,         13.198,         10.485,         10.182,         10.078,         10.011,          8.883,          7.756,          7.618,          7.439,          7.033,          2.790,          2.667,          2.642,          2.589,         -1.087,         -1.071,         -1.066,         -1.049,         -0.879,         -0.725,         -0.710,         -0.669,         -0.667,         -0.557,         -0.546,         -0.542,         -0.529,         -0.491,         -0.375,         -0.353,         -0.344,         -0.315,         -0.193,         -0.175,         -0.166,         -0.160,         -0.142,         -0.075,         -0.071,         -0.062,         -0.034,          0.015,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          2.957

       1469.918,        270.757,        115.067,        107.607,         92.268,         74.648,         58.436,         44.240,         40.191,         38.908,         37.339,         36.504,         35.148,         35.073,         31.701,         24.313,         19.048,         18.920,         15.329,         13.075,         10.422,         10.096,          9.960,          9.895,          8.857,          7.735,          7.579,          7.413,          7.004,          2.729,          2.606,          2.593,          2.538,         -1.107,         -1.097,         -1.084,         -1.081,         -0.888,         -0.736,         -0.718,         -0.678,         -0.676,         -0.561,         -0.555,         -0.549,         -0.539,         -0.499,         -0.378,         -0.359,         -0.346,         -0.324,         -0.197,         -0.174,         -0.168,         -0.165,         -0.145,         -0.077,         -0.069,         -0.060,         -0.036,          0.018,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,         -1.426

       1587.850,        274.459,        114.805,        109.680,         92.530,         75.297,         58.716,         44.100,         40.343,         38.948,         37.303,         36.947,         35.294,         34.579,         32.022,         24.392,         19.258,         18.990,         15.437,         12.914,         10.383,         10.160,          9.950,          9.915,          8.774,          7.627,          7.532,          7.251,          6.822,          2.622,          2.510,          2.471,          2.433,         -1.134,         -1.127,         -1.097,         -1.094,         -0.899,         -0.743,         -0.720,         -0.678,         -0.675,         -0.569,         -0.560,         -0.556,         -0.536,         -0.504,         -0.383,         -0.365,         -0.356,         -0.320,         -0.193,         -0.173,         -0.169,         -0.165,         -0.149,         -0.079,         -0.071,         -0.063,         -0.034,          0.008,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,         -0.068

       1145.938,        275.729,        137.496,        102.325,        102.156,         80.433,         80.235,         42.794,         37.045,         37.008,         31.181,         31.034,         30.785,         29.186,         29.164,         28.875,         28.749,         27.994,         27.764,         12.085,         11.763,          6.726,          6.705,          6.447,          6.440,          6.177,          6.013,          5.735,          5.729,          5.679,          5.673,          3.695,          3.532,         -0.860,         -0.860,         -0.844,         -0.843,         -0.843,         -0.842,         -0.558,         -0.544,         -0.505,         -0.503,         -0.499,         -0.498,         -0.376,         -0.374,         -0.227,         -0.226,         -0.225,         -0.198,         -0.197,         -0.151,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,         -4.057

       1251.121,        280.634,        136.654,        105.171,         99.035,         79.699,         79.204,         42.978,         37.271,         36.831,         31.395,         30.768,         30.516,         29.521,         28.745,         28.683,         28.575,         27.894,         27.479,         12.091,         11.717,          6.743,          6.617,          6.377,          6.363,          6.180,          5.987,          5.747,          5.674,          5.672,          5.616,          3.630,          3.451,         -0.864,         -0.864,         -0.847,         -0.846,         -0.844,         -0.844,         -0.565,         -0.554,         -0.508,         -0.504,         -0.502,         -0.501,         -0.379,         -0.377,         -0.229,         -0.228,         -0.225,         -0.202,         -0.196,         -0.153,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,         -4.206

       1360.156,        285.144,        135.650,        104.876,         99.731,         79.336,         78.792,         43.015,         37.375,         36.790,         31.284,         30.899,         30.455,         29.428,         28.810,         28.637,         28.523,         27.696,         27.463,         12.086,         11.713,          6.713,          6.589,          6.362,          6.314,          6.176,          6.003,          5.749,          5.717,          5.671,          5.629,          3.615,          3.426,         -0.865,         -0.862,         -0.847,         -0.846,         -0.844,         -0.838,         -0.568,         -0.556,         -0.509,         -0.504,         -0.504,         -0.500,         -0.381,         -0.377,         -0.229,         -0.228,         -0.226,         -0.202,         -0.197,         -0.154,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,         -2.298

       1476.676,        288.505,        133.815,        102.880,        102.652,         78.835,         78.735,         42.874,         37.501,         36.703,         31.148,         31.064,         30.142,         29.118,         29.071,         28.596,         28.499,         27.660,         27.504,         12.112,         11.730,          6.644,          6.636,          6.300,          6.293,          6.178,          5.992,          5.728,          5.726,          5.674,          5.664,          3.661,          3.459,         -0.863,         -0.861,         -0.846,         -0.845,         -0.844,         -0.843,         -0.566,         -0.553,         -0.508,         -0.506,         -0.503,         -0.502,         -0.377,         -0.374,         -0.228,         -0.227,         -0.226,         -0.200,         -0.199,         -0.155,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,         -2.981

       1593.132,        292.465,        137.142,        104.615,         99.307,         80.807,         78.199,         43.002,         37.354,         36.912,         31.418,         30.824,         30.463,         29.407,         29.031,         28.671,         28.561,         27.805,         27.277,         12.060,         11.720,          6.676,          6.522,          6.366,          6.283,          6.174,          6.023,          5.764,          5.718,          5.705,          5.641,          3.574,          3.401,         -0.862,         -0.862,         -0.844,         -0.844,         -0.842,         -0.840,         -0.570,         -0.556,         -0.510,         -0.504,         -0.503,         -0.501,         -0.381,         -0.378,         -0.229,         -0.228,         -0.226,         -0.203,         -0.196,         -0.153,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,         -3.523

       1248.698,        280.110,        122.336,        112.449,        106.720,         75.077,         72.921,         48.257,         42.382,         42.007,         41.326,         38.954,         38.838,         35.465,         35.189,         30.230,         29.886,         25.622,         25.481,         12.282,         11.764,         11.717,         11.596,         10.206,         10.141,          9.680,          9.599,          8.088,          7.915,          6.100,          6.035,          3.755,          3.686,          2.262,          2.185,         -1.199,         -1.176,          1.167,          1.078,         -1.073,         -1.063,         -0.932,         -0.926,         -0.587,         -0.582,         -0.560,         -0.553,         -0.463,         -0.462,         -0.373,         -0.370,         -0.325,         -0.322,         -0.213,         -0.196,         -0.138,         -0.135,         -0.133,         -0.058,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,         -2.496

       1358.385,        284.592,        122.426,        110.805,        107.500,         74.558,         72.501,         48.659,         42.221,         42.054,         41.520,         38.985,         38.668,         35.241,         35.118,         30.119,         29.689,         25.729,         25.147,         12.347,         11.829,         11.704,         11.595,         10.185,         10.145,          9.659,          9.593,          8.112,          7.835,          6.140,          5.922,          3.777,          3.703,          2.317,          2.046,         -1.228,          1.181,         -1.163,         -1.086,         -1.053,          0.998,         -0.935,         -0.919,         -0.591,         -0.579,         -0.561,         -0.554,         -0.465,         -0.460,         -0.376,         -0.370,         -0.325,         -0.322,         -0.213,         -0.196,         -0.139,         -0.136,         -0.134,         -0.059,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          1.361

       1475.272,        287.930,        119.874,        109.467,        108.928,         75.447,         72.107,         48.578,         42.165,         42.134,         40.951,         38.900,         38.858,         35.386,         34.880,         30.157,         29.756,         25.606,         25.603,         12.291,         11.728,         11.723,         11.486,         10.147,         10.140,          9.668,          9.580,          8.093,          7.901,          6.069,          6.068,          3.749,          3.653,          2.226,          2.221,         -1.191,         -1.190,          1.135,          1.093,         -1.070,         -1.070,         -0.931,         -0.928,         -0.582,         -0.582,         -0.560,         -0.555,         -0.463,         -0.463,         -0.375,         -0.372,         -0.326,         -0.326,         -0.213,         -0.195,         -0.138,         -0.137,         -0.137,         -0.060,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.183

       1147.822,        302.752,        140.593,        139.181,         96.769,         78.442,         77.624,         63.296,         54.403,         53.934,         44.092,         42.010,         41.916,         39.426,         36.422,         36.221,         27.718,         27.382,         27.353,         26.443,         25.561,         25.483,         12.100,         11.824,         11.764,         11.749,         11.590,         11.556,          8.607,          8.576,          8.549,          6.862,          6.733,          6.715,          5.668,          5.648,          5.631,          3.139,          3.083,          3.073,         -1.321,         -1.318,         -1.311,         -0.955,         -0.953,         -0.950,         -0.743,         -0.742,         -0.740,          0.643,          0.625,          0.612,         -0.462,         -0.461,         -0.458,         -0.457,         -0.450,         -0.445,         -0.271,         -0.271,         -0.268,         -0.224,         -0.223,         -0.209,         -0.207,         -0.187,         -0.141,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,         -0.572

       1363.165,        312.045,        137.489,        136.861,         96.039,         77.756,         77.551,         63.401,         53.545,         53.511,         43.885,         41.925,         41.848,         39.490,         36.143,         36.104,         27.703,         27.444,         27.392,         26.327,         25.625,         25.563,         12.221,         11.850,         11.822,         11.801,         11.577,         11.523,          8.627,          8.608,          8.585,          6.977,          6.856,          6.811,          5.736,          5.710,          5.703,          3.209,          3.134,          3.094,         -1.291,         -1.267,         -1.252,         -0.944,         -0.935,         -0.930,          0.753,         -0.733,         -0.729,         -0.728,          0.711,          0.660,         -0.458,         -0.457,         -0.454,         -0.452,         -0.448,         -0.445,         -0.267,         -0.266,         -0.264,         -0.219,         -0.218,         -0.204,         -0.203,         -0.187,         -0.141,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.997

       1479.843,        316.674,        137.625,        135.692,         96.880,         77.770,         76.920,         63.649,         53.629,         53.149,         43.986,         41.889,         41.796,         39.595,         36.063,         35.859,         27.671,         27.360,         27.341,         26.312,         25.567,         25.503,         12.144,         11.786,         11.763,         11.751,         11.454,         11.409,          8.562,          8.540,          8.516,          6.886,          6.744,          6.723,          5.646,          5.635,          5.626,          3.134,          3.044,          3.038,         -1.325,         -1.322,         -1.312,         -0.961,         -0.960,         -0.955,         -0.744,         -0.743,         -0.742,          0.665,          0.631,          0.613,         -0.464,         -0.463,         -0.460,         -0.459,         -0.455,         -0.453,         -0.270,         -0.270,         -0.268,         -0.224,         -0.223,         -0.209,         -0.208,         -0.192,         -0.146,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.442

       1142.642,        274.933,        121.113,        119.208,         97.095,         77.666,         77.050,         47.921,         41.991,         41.604,         39.480,         38.203,         38.054,         37.916,         35.100,         34.922,         27.420,         27.047,         26.909,         12.233,         11.714,         11.638,         10.433,         10.381,         10.333,          9.617,          9.578,          9.541,          6.967,          6.821,          6.756,          3.577,          3.514,          3.502,          1.665,          1.531,          1.515,         -1.187,         -1.184,         -1.164,         -1.012,         -1.012,         -1.007,         -0.604,         -0.604,         -0.603,         -0.538,         -0.536,         -0.532,         -0.404,         -0.403,         -0.390,         -0.315,         -0.314,         -0.307,         -0.179,         -0.177,         -0.149,         -0.125,         -0.122,         -0.047,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          0.000,          3.281

